price,make,model,mileage_km,registration_date,body_type,transmission,primary_fuel
78850.0,BMW,X5,77608.0,2021-03-01,SUV,Automatic,Super Plus 98
99950.0,Porsche,Cayman,41000.0,2015-06-01,Coupe,Manual,Super 95
22880.0,BMW,320,74917.0,2018-05-01,Sedan,Automatic,Regular/Benzine 91
25990.0,BMW,630,193800.0,2019-08-01,Sedan,Automatic,Diesel
27490.0,BMW,320,74820.0,2022-06-01,Sedan,Automatic,Super 95
33980.0,BMW,640,78000.0,2017-11-01,Sedan,Automatic,Regular/Benzine 91
229850.0,Porsche,992,95.0,2024-06-01,Coupe,Automatic,Regular/Benzine 91
31500.0,BMW,320,69500.0,2019-10-01,Sedan,Automatic,Diesel
21490.0,Suzuki,Vitara,9917.0,2024-02-01,SUV,Manual,Super E10 95
31500.0,BMW,530,124100.0,2017-05-01,Sedan,Automatic,Diesel
24990.0,Suzuki,S-Cross,9.0,2024-12-01,SUV,Automatic,Regular/Benzine 91
14990.0,Volvo,XC90,174741.0,2012-08-01,SUV,Automatic,Diesel
53890.0,Porsche,Macan,48500.0,2022-01-01,SUV,Automatic,Regular/Benzine 91
28990.0,Volvo,XC40,62433.0,2020-06-01,SUV,Automatic,Super 95
33380.0,Audi,Q5,62363.0,2020-08-01,SUV,Automatic,Diesel
29780.0,BMW,320,63849.0,2022-04-01,Sedan,Automatic,Diesel
69995.0,Audi,Q7,10.0,2025-10-01,SUV,Automatic,Diesel
217850.0,Porsche,991,14750.0,2019-09-01,Coupe,Automatic,Regular/Benzine 91
16849.0,Suzuki,Swift,15.0,2024-11-01,Hatchback,Manual,Super 95
83390.0,Porsche,Macan,11900.0,2025-05-01,SUV,Automatic,Electricity
102900.0,Mercedes-Benz,S 450,49800.0,2024-05-01,Sedan,Automatic,Diesel
26900.0,BMW,640,164000.0,2017-12-01,Sedan,Automatic,Regular/Benzine 91
5999.0,Alfa Romeo,Giulietta,230000.0,2015-02-01,Sedan,Manual,Diesel
38450.0,BMW,530,138107.0,2019-12-01,Sedan,Automatic,Diesel
29790.0,Suzuki,Vitara,10.0,2025-09-01,SUV,Automatic,Super E10 95
32900.0,Porsche,Cayenne,104000.0,2017-02-01,SUV,Automatic,Diesel
42880.0,Mercedes-Benz,GLB 200,9500.0,2025-06-01,SUV,Automatic,Regular/Benzine 91
40950.0,Alfa Romeo,Tonale,10.0,2025-09-01,SUV,Automatic,Electricity
39990.0,Alfa Romeo,Tonale,3000.0,2025-05-01,SUV,Automatic,Super 95
100999.0,Mercedes-Benz,S 350,23646.0,2024-07-01,Sedan,Automatic,Diesel
184990.0,Porsche,Cayman,5277.0,2025-06-01,Coupe,Automatic,Super 95
21500.0,BMW,X2,134000.0,2019-12-01,SUV,Automatic,Diesel
71950.0,Audi,Q5,5000.0,2025-06-01,SUV,Automatic,Electricity
59900.0,BMW,i4,13901.0,2025-01-01,Hatchback,Automatic,Electricity
61999.0,BMW,M2,26499.0,2019-04-01,Coupe,Manual,Super Plus 98
18999.0,BMW,530,186000.0,2020-05-01,Sedan,Automatic,Regular/Benzine 91
71500.0,Porsche,Taycan,55300.0,2022-09-01,Sedan,Automatic,Electricity
43400.0,BMW,430,18993.0,2022-07-01,Coupe,Automatic,Super 95
55950.0,BMW,430,12586.0,2025-02-01,Coupe,Automatic,Super 95
80695.0,Audi,A6 e-tron,10.0,2025-01-01,Hatchback,Automatic,Electricity
51590.0,Mercedes-Benz,GLB 200,9900.0,2025-07-01,SUV,Automatic,Diesel
21995.0,BMW,120,56000.0,2018-11-01,Sedan,Manual,Diesel
35990.0,BYD,Atto 3,10.0,2025-07-01,Sedan,Automatic,Electricity
71900.0,Porsche,911,148000.0,2006-08-01,Coupe,Automatic,Regular/Benzine 91
33900.0,BMW,520,53220.0,2022-09-01,Sedan,Automatic,Diesel
92989.0,Audi,Q8,32800.0,2025-02-01,SUV,Automatic,Diesel
91690.0,Mercedes-Benz,AMG GT,19200.0,2024-01-01,Coupe,Automatic,Super 95
19950.0,BMW,X3,111000.0,2018-08-01,SUV,Manual,Diesel
96490.0,Mercedes-Benz,GLE 450,9900.0,2025-04-01,SUV,Automatic,Diesel
129990.0,Mercedes-Benz,S 450,12206.0,2025-04-01,Sedan,Automatic,Diesel
153900.0,Porsche,992,48300.0,2024-05-01,Coupe,Automatic,Regular/Benzine 91
62890.0,BMW,X3,4896.0,2025-10-01,SUV,Automatic,Diesel
9900.0,BMW,120,225900.0,2016-06-01,Sedan,Automatic,Diesel
64580.0,Audi,Q7,27970.0,2025-03-01,SUV,Automatic,Diesel
53850.0,BMW,520,24332.0,2024-12-01,Sedan,Automatic,Diesel
84900.0,Porsche,Taycan,60000.0,2020-10-01,Sedan,Automatic,Electricity
61110.0,BMW,X5,62177.0,2022-09-01,SUV,Automatic,Electricity
137900.0,BMW,M4,11960.0,2017-03-01,Coupe,Automatic,Regular/Benzine 91
57310.0,BMW,X5,42800.0,2022-10-01,SUV,Automatic,Electricity
36360.0,Mercedes-Benz,B 200,9999.0,2025-08-01,Sedan,Automatic,Regular/Benzine 91
18690.0,Suzuki,Swift,10.0,2025-08-01,Hatchback,Manual,Super 95
38500.0,BMW,X3,121800.0,2020-12-01,SUV,Automatic,Diesel
36450.0,BMW,740,108100.0,2018-10-01,Sedan,Automatic,Diesel
59900.0,BMW,i8,69410.0,2014-11-01,Coupe,Automatic,Regular/Benzine 91
32500.0,Audi,Q3,69900.0,2020-12-01,SUV,Automatic,Diesel
54980.0,Mercedes-Benz,C 220,14900.0,2025-05-01,Sedan,Automatic,Diesel
43490.0,BYD,Seal,10.0,2025-05-01,Sedan,Automatic,Electricity
54499.0,BMW,X6,78000.0,2022-03-01,SUV,Automatic,Diesel
18990.0,BMW,320,108670.0,2017-12-01,Sedan,Automatic,Super 95
91490.0,Mercedes-Benz,GLE 450,9900.0,2025-04-01,SUV,Automatic,Diesel
74900.0,Porsche,Cayenne,43600.0,2020-09-01,SUV,Automatic,Electricity
22000.0,Porsche,Cayenne,222050.0,2013-01-01,SUV,Automatic,Diesel
36800.0,Mercedes-Benz,A 200,8000.0,2025-08-01,Sedan,Automatic,Super 95
3750.0,Alfa Romeo,Giulietta,331146.0,2014-03-01,Sedan,Manual,Diesel
3500.0,BMW,320,237700.0,2001-06-01,Sedan,Manual,Regular/Benzine 91
16490.0,Volvo,S90,248000.0,2016-12-01,Sedan,Automatic,Diesel
10500.0,Porsche,Cayenne,215000.0,2008-11-01,SUV,Semi-automatic,Super 95
61085.0,Mercedes-Benz,CLA 250,15.0,2025-01-01,Sedan,Automatic,Electricity
4300.0,Porsche,Cayenne,212607.0,2006-01-01,SUV,Automatic,Regular/Benzine 91
28950.0,BMW,120,83280.0,2022-03-01,Hatchback,Automatic,Super 95
60500.0,Audi,Q5,13100.0,2025-01-01,SUV,Automatic,Super 95
104900.0,Porsche,Cayenne,11165.0,2024-12-01,SUV,Automatic,Super E10 95
168900.0,Audi,RS Q8,2000.0,2025-10-01,SUV,Automatic,Regular/Benzine E10 91
56990.0,Mercedes-Benz,GLC 220,10016.0,2025-02-01,SUV,Automatic,Diesel
6390.0,Honda,Jazz,135661.0,2013-05-01,Sedan,Manual,Regular/Benzine 91
84850.0,Audi,A6 e-tron,15952.0,2025-04-01,Sedan,Automatic,Electricity
63980.0,Audi,Q7,28764.0,2025-01-01,SUV,Automatic,Diesel
100450.0,Audi,Q7,4513.0,2025-06-01,SUV,Automatic,Diesel
16250.0,BMW,118,92200.0,2017-12-01,Sedan,Automatic,Diesel
31950.0,Porsche,Cayenne,184000.0,2015-10-01,SUV,Automatic,Super 95
26990.0,BMW,740,127455.0,2016-03-01,Sedan,Automatic,Super 95
124890.0,BMW,M3,4000.0,2024-03-01,Sedan,Automatic,Regular/Benzine 91
14500.0,BMW,116,141000.0,2018-08-01,Sedan,Manual,Super 95
27900.0,Porsche,Cayenne,114000.0,2012-01-01,SUV,Automatic,Regular/Benzine E10 91
54950.0,BMW,i8,72882.0,2017-06-01,Coupe,Automatic,Regular/Benzine 91
84950.0,Porsche,Cayenne,97898.0,2019-10-01,SUV,Automatic,Super 95
76800.0,BMW,M3,9422.0,2017-02-01,Sedan,Automatic,Regular/Benzine 91
44900.0,Alfa Romeo,Stelvio,24458.0,2024-08-01,SUV,Automatic,Regular/Benzine 91
84850.0,Porsche,Cayenne,80000.0,2020-12-01,Coupe,Automatic,Regular/Benzine 91
49999.0,Porsche,Panamera,147000.0,2017-06-01,Sedan,Automatic,Super 95
71900.0,BMW,M5,125000.0,2019-02-01,Sedan,Automatic,Regular/Benzine 91
59800.0,Mercedes-Benz,GLC 200,9900.0,2025-03-01,Coupe,Automatic,Super E10 95
11900.0,Suzuki,Swift,67860.0,2020-05-01,Sedan,Manual,Regular/Benzine 91
40950.0,Alfa Romeo,Giulia,12000.0,2024-04-01,Sedan,Automatic,Regular/Benzine 91
64880.0,Mercedes-Benz,GLC 200,18000.0,2025-10-01,Coupe,Automatic,Diesel
20444.0,BMW,X1,95000.0,2021-07-01,SUV,Automatic,Super 95
44700.0,Mercedes-Benz,GLA 200,9900.0,2025-08-01,SUV,Automatic,Super E10 95
32980.0,Audi,Q5,42800.0,2020-12-01,SUV,Automatic,Super 95
87980.0,Porsche,911,61000.0,2016-01-01,Coupe,Automatic,Regular/Benzine 91
23490.0,BMW,420,156000.0,2016-03-01,Coupe,Automatic,Diesel
234800.0,Mercedes-Benz,G 63 AMG,14000.0,2025-04-01,SUV,Automatic,Super Plus 98
129950.0,Porsche,Cayenne,22056.0,2024-03-01,SUV,Automatic,Super 95
21999.0,BMW,X3,110000.0,2014-08-01,SUV,Automatic,Diesel
22299.0,Alfa Romeo,Stelvio,84574.0,2017-11-01,SUV,Automatic,Diesel
26888.0,BMW,X2,106000.0,2022-06-01,SUV,Automatic,Diesel
41900.0,BMW,520,30325.0,2022-12-01,Sedan,Automatic,Electricity
23250.0,BMW,125,64650.0,2018-08-01,Sedan,Automatic,Super 95
22900.0,Audi,A4,106000.0,2020-03-01,Sedan,Automatic,Super 95
26090.0,Suzuki,S-Cross,100.0,2024-12-01,SUV,Automatic,Regular/Benzine 91
89990.0,Mercedes-Benz,GLE 400,20488.0,2025-02-01,Coupe,Automatic,Super 95
13250.0,BMW,530,269000.0,2014-02-01,Sedan,Automatic,Diesel
107990.0,BMW,X5,9900.0,2025-10-01,SUV,Automatic,Regular/Benzine 91
51980.0,Audi,A7,74801.0,2020-02-01,Sedan,Automatic,Diesel
11000.0,BMW,316,107224.0,2014-11-01,Sedan,Manual,Super 95
48588.0,Mercedes-Benz,C 220,7900.0,2025-06-01,Sedan,Automatic,Diesel
52900.0,Mercedes-Benz,GLA 200,1.0,2025-09-01,SUV,Automatic,Diesel
97990.0,Mercedes-Benz,GLE 450,9900.0,2025-09-01,SUV,Automatic,Diesel
2999.0,BMW,120,172105.0,2005-06-01,Hatchback,Manual,Super 95
59990.0,Porsche,Macan,44577.0,2023-03-01,SUV,Automatic,Regular/Benzine 91
53695.0,Mercedes-Benz,EQB 250,1.0,2025-01-01,SUV,Automatic,Electricity
2499.0,Suzuki,SX4,171000.0,2009-04-01,Sedan,Manual,Diesel
24990.0,Porsche,Panamera,254500.0,2013-07-01,Sedan,Automatic,Regular/Benzine 91
63890.0,Audi,Q5,7000.0,2025-01-01,SUV,Automatic,Electricity
60880.0,BMW,M2,13471.0,2024-03-01,Coupe,Automatic,Regular/Benzine 91
25490.0,BMW,i3,5750.0,2022-10-01,Hatchback,Automatic,Electricity
53890.0,Mercedes-Benz,GLC 200,9900.0,2025-04-01,SUV,Automatic,Super E10 95
30999.0,BMW,235,99724.0,2022-05-01,Sedan,Automatic,Super 95
115189.0,Porsche,Macan,9900.0,2025-04-01,SUV,Automatic,Electricity
49490.0,BMW,iX,45318.0,2022-07-01,SUV,Automatic,Electricity
64800.0,Audi,Q5,1.0,2025-09-01,SUV,Automatic,Super 95
41470.0,Audi,SQ5,121119.0,2020-02-01,SUV,Automatic,Diesel
99990.0,Porsche,Cayenne,53700.0,2023-07-01,SUV,Automatic,Regular/Benzine 91
41700.0,BMW,X2,19400.0,2024-11-01,SUV,Automatic,Super 95
18970.0,Suzuki,Swift,6.0,2025-09-01,Sedan,Manual,Super E10 95
48990.0,Mercedes-Benz,CLA 200,9900.0,2025-06-01,Coupe,Automatic,Super E10 95
42900.0,BMW,X3 M,47000.0,2022-06-01,SUV,Automatic,Diesel
97500.0,Mercedes-Benz,GLE 300,9900.0,2025-07-01,Coupe,Automatic,Diesel
44750.0,Mercedes-Benz,GLA 200,9999.0,2025-06-01,SUV,Automatic,Super 95
59500.0,Maserati,Grecale,68734.0,2024-01-01,SUV,Automatic,Regular/Benzine 91
57500.0,Mercedes-Benz,E 200,9900.0,2025-05-01,Sedan,Automatic,Super E10 95
65721.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Super 95
62799.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Super 95
32880.0,Suzuki,Jimny,8156.0,2024-01-01,SUV,Manual,Regular/Benzine 91
42990.0,BMW,i4,790.0,2022-08-01,Coupe,Automatic,Electricity
28980.0,BMW,X3,75000.0,2017-03-01,SUV,Automatic,Diesel
129480.0,Porsche,Cayenne,5685.0,2025-01-01,SUV,Automatic,Super Plus E10 98
66890.0,BMW,M5,94181.0,2021-04-01,Sedan,Automatic,Super Plus E10 98
55900.0,BMW,X3 M,39987.0,2022-06-01,SUV,Automatic,Diesel
55990.0,Mercedes-Benz,C 300,9500.0,2025-01-01,Sedan,Automatic,Regular/Benzine 91
49995.0,Porsche,Cayenne,66000.0,2011-04-01,SUV,Automatic,Diesel
39999.0,Porsche,Macan,123000.0,2016-04-01,SUV,Automatic,Super Plus 98
39777.0,Mercedes-Benz,A 250,7000.0,2025-06-01,Sedan,Automatic,Super 95
151858.0,Porsche,Cayenne,8900.0,2025-09-01,SUV,Automatic,Super E10 95
33440.0,BMW,X1,16800.0,2022-10-01,SUV,Automatic,Regular/Benzine 91
107900.0,Porsche,Cayenne,24807.0,2023-08-01,SUV,Automatic,Super 95
18400.0,BMW,X1,131900.0,2019-03-01,SUV,Automatic,Diesel
20980.0,Volvo,XC90,268900.0,2018-01-01,SUV,Automatic,Diesel
45690.0,Mercedes-Benz,GLA 200,9900.0,2025-09-01,SUV,Automatic,Super E10 95
27900.0,Alfa Romeo,Tonale,20000.0,2023-12-01,SUV,Automatic,Diesel
18980.0,BMW,125,115000.0,2018-03-01,Sedan,Automatic,Diesel
71580.0,BMW,340,1001.0,2025-10-01,Sedan,Automatic,Regular/Benzine 91
60990.0,BMW,X5,56900.0,2022-09-01,SUV,Automatic,Regular/Benzine 91
6900.0,Volvo,XC60,280897.0,2010-04-01,SUV,Automatic,Diesel
41889.0,Alfa Romeo,Tonale,10.0,2025-07-01,SUV,Automatic,Super 95
26900.0,Porsche,Cayenne,196997.0,2014-07-01,SUV,Automatic,Diesel
24990.0,Suzuki,S-Cross,100.0,2024-12-01,SUV,Automatic,Regular/Benzine 91
29999.0,Audi,SQ5,189000.0,2020-09-01,SUV,Automatic,Diesel
94900.0,Porsche,Taycan,14800.0,2024-08-01,Sedan,Automatic,Electricity
21999.0,BMW,320,200000.0,2021-05-01,Sedan,Automatic,Diesel
41750.0,Mercedes-Benz,CLA 200,9900.0,2025-06-01,Coupe,Automatic,Super E10 95
22600.0,BMW,520,209000.0,2018-09-01,Sedan,Automatic,Diesel
5300.0,Volvo,XC90,247957.0,2004-12-01,SUV,Automatic,Diesel
49990.0,BMW,X4,76792.0,2022-10-01,Coupe,Automatic,Diesel
18940.0,BMW,X1,26850.0,2018-06-01,SUV,Manual,Regular/Benzine 91
89489.0,Mercedes-Benz,GLE 450,21250.0,2024-01-01,SUV,Automatic,Diesel
99900.0,Porsche,Macan,9900.0,2025-09-01,SUV,Automatic,Electricity
32990.0,BMW,X3,67985.0,2021-06-01,SUV,Automatic,Super Plus 98
44895.0,Mercedes-Benz,EQA 250,16905.0,2025-04-01,SUV,Automatic,Electricity
36740.0,BMW,X3,68890.0,2022-04-01,SUV,Automatic,Regular/Benzine 91
57900.0,Porsche,Cayman,20000.0,2022-04-01,Coupe,Manual,Regular/Benzine E10 91
73990.0,Mercedes-Benz,GLC 450,9900.0,2025-06-01,SUV,Automatic,Diesel
22400.0,BMW,435,182000.0,2015-06-01,Coupe,Automatic,Diesel
39450.0,BMW,520,37529.0,2022-04-01,Sedan,Automatic,Super 95
19000.0,BMW,420,143000.0,2015-01-01,Sedan,Automatic,Diesel
34500.0,Audi,Q5,89350.0,2020-02-01,SUV,Automatic,Diesel
139900.0,Porsche,Cayenne,23504.0,2024-02-01,Coupe,Automatic,Super Plus 98
99970.0,Porsche,Panamera,23550.0,2025-03-01,Sedan,Automatic,Super 95
82990.0,Porsche,Macan,21034.0,2020-09-01,SUV,Automatic,Regular/Benzine E10 91
44400.0,Mercedes-Benz,GLA 180,9900.0,2025-09-01,SUV,Automatic,Super E10 95
74990.0,BMW,M5,62032.0,2020-12-01,Sedan,Automatic,Regular/Benzine 91
62900.0,Porsche,Taycan,36000.0,2022-08-01,Sedan,Automatic,Electricity
99950.0,Porsche,Taycan,19356.0,2024-07-01,Sedan,Automatic,Electricity
158980.0,Porsche,992,20000.0,2025-04-01,Coupe,Automatic,Super 95
14930.0,BMW,118,105443.0,2018-04-01,Sedan,Automatic,Super 95
126980.0,BMW,XM,14453.0,2024-09-01,SUV,Automatic,Regular/Benzine 91
15490.0,Volkswagen,Passat,143276.0,2020-01-01,Sedan,Automatic,Diesel
89950.0,Mercedes-Benz,GLE 450,26600.0,2024-05-01,SUV,Automatic,Diesel
35890.0,Mercedes-Benz,A 220,8340.0,2025-04-01,Sedan,Automatic,Diesel
38900.0,BMW,X3,74372.0,2020-05-01,SUV,Automatic,Super 95
88600.0,Porsche,Cayenne,12512.0,2024-02-01,SUV,Automatic,Super 95
18900.0,BMW,118,100000.0,2021-12-01,Sedan,Automatic,Diesel
72400.0,Audi,Q8,29216.0,2025-01-01,SUV,Automatic,Diesel
19900.0,BMW,118,24500.0,2022-02-01,Sedan,Manual,Super E10 95
39900.0,Alfa Romeo,Tonale,4600.0,2024-07-01,SUV,Automatic,Regular/Benzine 91
16990.0,Suzuki,Swift,100.0,2025-03-01,Hatchback,Manual,Regular/Benzine 91
17390.0,Suzuki,Swift,10.0,2025-08-01,Hatchback,Manual,Regular/Benzine 91
74981.0,Mercedes-Benz,GLC 450,9900.0,2025-06-01,SUV,Automatic,Diesel
6000.0,BMW,520,306581.0,2003-11-01,Sedan,Manual,Super 95
45000.0,Suzuki,Across,19000.0,2023-09-01,SUV,Automatic,Regular/Benzine 91
49990.0,BMW,X5,72500.0,2022-04-01,SUV,Automatic,Diesel
59650.0,Mercedes-Benz,CLA 250,1.0,2025-01-01,Sedan,Automatic,Electricity
58980.0,Mercedes-Benz,GLC 200,9900.0,2025-07-01,Coupe,Automatic,Super 95
32950.0,BMW,X4,88052.0,2018-01-01,SUV,Automatic,Super 95
68880.0,Audi,A5,14900.0,2025-04-01,Sedan,Automatic,Diesel
62790.0,Mercedes-Benz,GLC 220,6500.0,2025-04-01,SUV,Automatic,Diesel
34490.0,Mercedes-Benz,A 180,9900.0,2025-07-01,Sedan,Automatic,Super E10 95
68000.0,Porsche,Macan,19990.0,2023-09-01,SUV,Automatic,Super 95
54850.0,Mercedes-Benz,EQB 250,3000.0,2025-09-01,SUV,Automatic,Electricity
33950.0,Volvo,XC90,127993.0,2019-10-01,SUV,Automatic,Electricity
24990.0,Audi,A1,40789.0,2020-11-01,Sedan,Automatic,Super E10 95
37940.0,BMW,420,55245.0,2022-07-01,Coupe,Automatic,Diesel
94900.0,Porsche,Panamera,14500.0,2023-07-01,Sedan,Automatic,Super E10 95
97700.0,Porsche,Macan,8000.0,2025-08-01,SUV,Automatic,Electricity
119900.0,BMW,740,38990.0,2024-08-01,Sedan,Automatic,Diesel
28900.0,Alfa Romeo,Tonale,23908.0,2024-02-01,SUV,Automatic,Diesel
12750.0,Alfa Romeo,GT,106900.0,2006-06-01,Coupe,Manual,Super Plus 98
157623.0,BMW,840,10.0,2025-01-01,Coupe,Automatic,Super 95
56690.0,Mercedes-Benz,CLE 200,9900.0,2025-06-01,Coupe,Automatic,Super E10 95
15650.0,BMW,X6,211000.0,2008-11-01,SUV,Automatic,Diesel
43495.0,BMW,X4,73576.0,2022-08-01,Coupe,Automatic,Diesel
89632.0,Mercedes-Benz,E 220,10000.0,2025-11-01,Sedan,Automatic,Diesel
73990.0,Mercedes-Benz,GLC 300,6032.0,2025-02-01,Coupe,Automatic,Super E10 95
6300.0,Hyundai,i10,107500.0,2014-07-01,Hatchback,Manual,Super 95
99800.0,Porsche,Macan,9900.0,2025-06-01,SUV,Automatic,Electricity
52920.0,BMW,X3,44900.0,2024-03-01,SUV,Automatic,Diesel
48790.0,Mercedes-Benz,GLA 200,9900.0,2025-06-01,SUV,Automatic,Super E10 95
27990.0,Mercedes-Benz,A 180,10999.0,2025-01-01,Sedan,Automatic,Regular/Benzine 91
33480.0,Volvo,XC90,99948.0,2018-04-01,SUV,Automatic,Diesel
59950.0,Porsche,Cayenne,57000.0,2020-10-01,SUV,Automatic,Super 95
16799.0,Volvo,S90,324798.0,2016-10-01,Sedan,Automatic,Diesel
82880.0,Audi,Q8 e-tron,1500.0,2025-06-01,SUV,Automatic,Electricity
30995.0,Audi,e-tron,117704.0,2020-12-01,SUV,Automatic,Electricity
88850.0,Mercedes-Benz,GLE 300,16144.0,2025-01-01,SUV,Automatic,Diesel
84981.0,Mercedes-Benz,GLC 450,9000.0,2025-07-01,Coupe,Automatic,Diesel
149990.0,Porsche,991,30455.0,2017-08-01,Coupe,Automatic,Regular/Benzine 91
44748.0,Mercedes-Benz,CLA 180,3000.0,2025-10-01,Coupe,Automatic,Regular/Benzine 91
43480.0,BMW,i4,44900.0,2022-07-01,Coupe,Automatic,Electricity
61990.0,Mercedes-Benz,E 220,9900.0,2025-05-01,Sedan,Automatic,Diesel
19890.0,Honda,CR-V,69989.0,2017-10-01,SUV,Manual,Regular/Benzine E10 91
71750.0,Audi,A6 e-tron,50.0,2025-01-01,Sedan,Automatic,Electricity
149900.0,Porsche,Panamera,501.0,2025-11-01,Sedan,Automatic,Super 95
19990.0,Honda,CR-V,117115.0,2016-05-01,SUV,Automatic,Diesel
38900.0,Alfa Romeo,Stelvio,20470.0,2023-05-01,SUV,Automatic,Super 95
2200.0,Volvo,S40,326000.0,2005-11-01,Sedan,Manual,Diesel
104900.0,Mercedes-Benz,GLE 450,31150.0,2024-05-01,Coupe,Automatic,Diesel
199900.0,Aston Martin,DBX,26751.0,2022-06-01,SUV,Automatic,Super 95
96390.0,Mercedes-Benz,AMG GT,19181.0,2025-02-01,Coupe,Automatic,Super 95
22490.0,BMW,730,212500.0,2015-10-01,Sedan,Automatic,Diesel
42550.0,Mercedes-Benz,CLA 200,9900.0,2025-06-01,Coupe,Automatic,Super E10 95
25900.0,Alfa Romeo,Stelvio,50000.0,2020-12-01,SUV,Automatic,Diesel
25890.0,Audi,Q2,59500.0,2020-06-01,SUV,Automatic,Diesel
26950.0,Volvo,XC90,137768.0,2007-04-01,SUV,Automatic,Super 95
48900.0,Mercedes-Benz,GLB 200,50.0,2025-08-01,SUV,Automatic,Regular/Benzine 91
40990.0,Mercedes-Benz,CLA 200,9900.0,2025-07-01,Coupe,Automatic,Super E10 95
209900.0,Porsche,992,30535.0,2024-05-01,Coupe,Automatic,Super 95
39950.0,Porsche,Cayenne,144000.0,2016-10-01,SUV,Automatic,Regular/Benzine 91
59000.0,Porsche,Panamera,185000.0,2018-03-01,Sedan,Automatic,Super E10 95
24495.0,BMW,320,96106.0,2018-08-01,Sedan,Automatic,Super 95
35990.0,Mercedes-Benz,A 180,9999.0,2025-03-01,Sedan,Automatic,Diesel
45955.0,Alfa Romeo,Stelvio,10.0,2024-09-01,SUV,Automatic,Diesel
49780.0,Mercedes-Benz,CLA 35 AMG,3681.0,2025-02-01,Coupe,Automatic,Regular/Benzine 91
28950.0,BMW,530,125631.0,2019-10-01,Sedan,Automatic,Super 95
37350.0,Mercedes-Benz,A 200,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
36970.0,Mercedes-Benz,A 200,20000.0,2025-08-01,Sedan,Automatic,Super 95
28700.0,BMW,X5,177000.0,2016-06-01,SUV,Automatic,Diesel
52690.0,BMW,X5,113344.0,2022-08-01,SUV,Automatic,Regular/Benzine 91
14900.0,Volkswagen,Tiguan,60000.0,2015-04-01,SUV,Manual,Super 95
65990.0,Porsche,911,87986.0,2008-03-01,Coupe,Manual,Super Plus E10 98
76950.0,Audi,A6 e-tron,10.0,2025-01-01,Hatchback,Automatic,Electricity
110999.0,Porsche,Cayman,3184.0,2020-01-01,Coupe,Manual,Regular/Benzine 91
99900.0,Porsche,Cayenne,19487.0,2023-01-01,SUV,Automatic,Super 95
27995.0,Alfa Romeo,Junior,10.0,2025-09-01,SUV,Automatic,Super E10 95
36600.0,Mercedes-Benz,A 200,8000.0,2025-08-01,Sedan,Automatic,Super 95
41490.0,BMW,M2,82999.0,2018-06-01,Coupe,Automatic,Regular/Benzine 91
42340.0,Mercedes-Benz,GLA 180,15000.0,2025-05-01,SUV,Automatic,Super 95
42512.0,BMW,540,94094.0,2022-07-01,Sedan,Automatic,Diesel
43499.0,BMW,M2,115000.0,2018-03-01,Coupe,Automatic,Super Plus 98
39490.0,Mercedes-Benz,GLB 200,14173.0,2025-03-01,SUV,Automatic,Diesel
61900.0,Mercedes-Benz,GLC 220,9900.0,2025-10-01,SUV,Automatic,Diesel
38390.0,Mercedes-Benz,GLA 180,6620.0,2025-06-01,SUV,Automatic,Regular/Benzine 91
24990.0,Suzuki,Vitara,14495.0,2023-07-01,SUV,Automatic,Regular/Benzine 91
51510.0,BMW,X4 M,120555.0,2022-10-01,Coupe,Automatic,Regular/Benzine 91
15990.0,Audi,Q2,110000.0,2020-07-01,SUV,Manual,Super 95
55000.0,Porsche,Macan,52823.0,2021-06-01,SUV,Automatic,Super E10 95
36910.0,BMW,X4,61476.0,2018-08-01,Coupe,Automatic,Diesel
17500.0,Suzuki,Ignis,9850.0,2024-09-01,Hatchback,Manual,Regular/Benzine E10 91
61990.0,Mercedes-Benz,GLC 300,19900.0,2025-02-01,SUV,Automatic,Diesel
49999.0,Porsche,Panamera,102726.0,2016-12-01,Coupe,Automatic,Regular/Benzine 91
32480.0,Audi,A5,110286.0,2020-11-01,Sedan,Automatic,Diesel
54327.0,Mercedes-Benz,EQA 250,15.0,2025-01-01,SUV,Automatic,Electricity
66990.0,Mercedes-Benz,GLC 220,9900.0,2025-10-01,Coupe,Automatic,Diesel
3999.0,Porsche,Cayenne,125000.0,2004-03-01,SUV,Automatic,Regular/Benzine 91
24990.0,Suzuki,Vitara,100.0,2024-12-01,SUV,Automatic,Super 95
18990.0,BMW,116,99301.0,2022-10-01,Sedan,Automatic,Diesel
49100.0,Mercedes-Benz,EQA 250,15.0,2025-01-01,SUV,Automatic,Electricity
81490.0,Mercedes-Benz,GLC 43 AMG,9900.0,2025-09-01,SUV,Automatic,Super Plus 98
133890.0,Porsche,992,7900.0,2025-07-01,Coupe,Manual,Super E10 95
22900.0,BMW,335,107000.0,2015-11-01,Sedan,Automatic,Diesel
49999.0,BMW,M6,104653.0,2016-11-01,Coupe,Automatic,Regular/Benzine E10 91
47870.0,SsangYong,Rexton,14300.0,2024-04-01,SUV,Automatic,Diesel
62989.0,BMW,840,84000.0,2022-09-01,Coupe,Automatic,Diesel
24500.0,BMW,X1,51800.0,2020-07-01,SUV,Manual,Diesel
149880.0,Mercedes-Benz,G 580,9500.0,2025-08-01,SUV,Automatic,Electricity
